day,symbol,strategy,trade_id,leg,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,spot_stop_loss_rolling,instr_target,instr_stop_loss,duration,quantity,exit_type,spot_entry_price,spot_exit_price,trigger_time,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read,exit_time_read
2023-01-03,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672735440,1672735800,43367.65,43471.3,-103.65,-0.0,Tuesday,1,SPOT,0,SHORT,43237.54705,43452.5,43452.5,43237.54705,43452.5,74.0,1,IS,43367.65,43471.3,1672735440,INSIDE_VA,10,43367.65,1.0,0.27,-0.03,-0.05,0.01,-32.349999999998545,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0.18,0.34,0.48,1,1.0,0.34,0.04,0.62,0.71,-1,0.0,0.2,1,0,1,1,1,77258.24000000402,94.21736585366344,9.827146076048988,0.36,0.01,0.7624822005367672,5.921140589781584,0.5671991279369666,34.204786228252686,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0504,-0.3462,0.92,0.97,0.51,0.558,-0.048,0.71,0.4,1.481,0.3891,2023-01-03 14:14:00,2023-01-03 14:20:00
2022-12-30,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672385340,1672388460,43162.8,43002.05,160.75,0.0,Friday,1,SPOT,0,SHORT,43033.3116,43197.65,43197.65,43033.3116,43197.65,149.0,1,IT,43162.8,43002.05,1672385340,ABOVE_VA,8,43162.8,0.55,-0.14,-0.06,-0.03,-0.15,-37.19999999999709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19,0.2,0.61,1,0.34,0.11,0.75,0.14,1.0,1,-0.0002,0.81,1,1,1,1,1,89977.1512500011,109.72823323170866,10.605255256829105,0.34,-0.1,-3.3093371707438264,6.20507525145566,-10.684597570406591,37.56386231827075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0395,-0.1257,0.99,0.99,0.43,0.4611,-0.0311,0.64,0.29,0.4146,-0.0931,2022-12-30 12:59:00,2022-12-30 13:51:00
2022-12-29,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672291440,1672294380,42571.75,42642.45,-70.7,-0.0,Thursday,1,SPOT,0,SHORT,42444.03475,42637.6,42637.6,42444.03475,42637.6,274.0,1,IS,42571.75,42642.45,1672291440,GAP_DOWN,4,42571.75,1.0,-0.08,-0.03,-0.04,0.0,-28.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.11,0.75,0.14,1,0.68,0.81,0.1,0.09,0.44,1,0.0,0.57,1,0,0,1,0,36242.85125000026,44.198599085366176,6.7307922314167685,0.18,-0.06,-1.6592289728876348,2.8479842793431156,-2.685893448263177,7.913184834522465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.071,-0.5416,0.93,0.98,0.39,0.4717,-0.0817,0.72,0.22,0.7161,0.0652,2022-12-29 10:54:00,2022-12-29 11:43:00
2022-12-29,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672295940,1672299180,42643.25,42717.4,-74.15,-0.0,Thursday,1,SPOT,0,SHORT,42515.32025,42694.1,42694.1,42515.32025,42694.1,199.0,1,IS,42643.25,42717.4,1672295940,GAP_DOWN,6,42643.25,1.0,-0.08,0.05,0.04,0.1,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.11,0.75,0.14,1,0.68,0.81,0.1,0.09,0.44,1,0.0,0.57,1,0,0,1,0,55340.856250001336,67.48884908536748,8.317215297952895,0.36,-0.03,-1.3253407336123009,4.9825390609719244,-1.7136859123629193,24.22019072596194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0785,-0.5249,0.93,0.98,0.39,0.4727,-0.0827,0.69,0.25,0.7073,0.0598,2022-12-29 12:09:00,2022-12-29 13:03:00
2022-12-28,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672207140,1672210080,42975.6,43027.05,-51.45,0.0,Wednesday,1,SPOT,0,SHORT,42846.6732,43020.25,43020.25,42846.6732,43020.25,239.0,1,IS,42975.6,43027.05,1672207140,ABOVE_VA,5,42975.6,0.6,0.14,0.11,0.04,0.33,-24.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.81,0.1,0.09,1,0.85,0.12,0.16,0.72,0.35,1,0.0,1.7,1,0,0,1,0,74107.71124999976,90.37525762195092,9.624689037184512,0.44,0.11,3.239927811099315,6.357438170176049,10.241104605985168,39.43123910986478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0495,-0.1377,0.98,0.98,0.48,0.5163,-0.0363,0.74,0.3,0.5509,0.0531,2022-12-28 11:29:00,2022-12-28 12:18:00
2022-12-28,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672217340,1672221120,42915.65,42782.1,133.55,0.0,Wednesday,1,SPOT,0,SHORT,42786.90305,42975.65,42954.192175000004,42786.90305,42975.65,69.0,1,IT,42915.65,42782.1,1672217340,ABOVE_VA,11,42915.65,0.65,0.14,0.02,-0.0,0.08,15.650000000001455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.81,0.1,0.09,1,0.85,0.12,0.16,0.72,0.35,1,0.0,1.7,1,0,0,1,0,105222.04625000013,128.31956859756113,11.468546455959455,0.49,0.05,2.6028479206139097,8.038695994592977,6.609577851555271,63.04452028632701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0756,-0.5055,0.93,0.98,0.44,0.5193,-0.0793,0.74,0.3,0.7098,0.112,2022-12-28 14:19:00,2022-12-28 15:22:00
2022-12-27,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672119240,1672124520,42628.35,42478.75,149.6,-0.0,Tuesday,1,SPOT,0,SHORT,42500.46495,42663.85,42642.535825,42500.46495,42663.85,264.0,1,IT,42628.35,42478.75,1672119240,ABOVE_VA,4,42628.35,1.0,-0.16,0.07,0.06,0.09,28.349999999998545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.12,0.16,0.72,1,0.49,0.1,0.44,0.46,1.0,-1,0.0,1.76,1,1,1,1,1,178104.6475000032,217.20078963415023,14.920817986122746,0.17,-0.4,-9.475613515115466,6.126907157564164,-87.59731852472088,36.62340616332779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1166,-0.5505,0.77,0.85,0.54,0.6175,-0.0775,0.81,0.42,1.4315,0.4199,2022-12-27 11:04:00,2022-12-27 12:32:00
2022-12-27,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672130940,1672131420,42708.2,42558.4,149.8,-0.0,Tuesday,1,SPOT,0,SHORT,42580.075399999994,42773.75,42773.75,42580.075399999994,42773.75,69.0,1,IT,42708.2,42558.4,1672130940,ABOVE_VA,11,42708.2,1.0,-0.16,0.01,-0.01,0.06,8.19999999999709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.12,0.16,0.72,1,0.49,0.1,0.44,0.46,1.0,-1,0.0,1.76,1,1,1,1,1,251784.59875000213,307.0543887195148,17.740652424234646,0.34,-0.25,-8.93044872002849,10.27344132939197,-77.80772130834973,102.96936268142345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0663,-0.4604,0.93,0.98,0.52,0.5914,-0.0714,0.8,0.38,0.6502,0.158,2022-12-27 14:19:00,2022-12-27 14:27:00
2022-12-26,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672031640,1672034100,42120.6,42174.35,-53.75,-0.0,Monday,1,SPOT,0,SHORT,41994.2382,42168.3,42168.3,41994.2382,42168.3,284.0,1,IS,42120.6,42174.35,1672031640,BELOW_VA,3,42120.6,1.0,0.38,0.24,0.21,0.33,20.599999999998545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0.1,0.44,0.46,-1,0.0,0.18,0.1,0.72,0.0,-1,-0.0066,-1.9,0,1,0,0,0,132267.05375000255,161.30128506097873,12.85821982964606,0.02,0.69,10.711113932615905,1.586343834111075,111.92971870973521,2.4551090341680246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1438,-0.6045,0.72,0.82,0.48,0.5462,-0.0662,0.69,0.4,1.6028,0.3816,2022-12-26 10:44:00,2022-12-26 11:25:00
2022-12-26,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672037640,1672041600,42309.25,42372.45,-63.2,-0.0,Monday,1,SPOT,0,SHORT,42182.32225,42347.15,42347.15,42182.32225,42347.15,184.0,1,IS,42309.25,42372.45,1672037640,BELOW_VA,7,42309.25,0.56,0.38,0.19,0.16,0.25,9.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0.1,0.44,0.46,-1,0.0,0.18,0.1,0.72,0.0,-1,-0.0066,-1.9,0,1,0,0,0,162098.74250000247,197.68139329268593,14.234585632360469,0.08,0.67,11.664830294344345,4.061947387687111,132.74952760571077,16.09699178569575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1019,-0.5144,0.83,0.91,0.49,0.5461,-0.0561,0.71,0.38,1.2941,0.3394,2022-12-26 12:24:00,2022-12-26 13:30:00
2022-12-23,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1671774540,1671776100,41951.05,41821.1,129.95,0.0,Friday,1,SPOT,0,SHORT,41825.19685,41997.1,41976.124475,41825.19685,41997.1,249.0,1,IT,41951.05,41821.1,1671774540,GAP_DOWN,5,41951.05,1.0,-0.2,-0.12,-0.1,-0.19,-48.94999999999709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18,0.1,0.72,-1,0.81,0.23,0.07,0.7,0.46,-1,0.0,-2.13,0,1,0,0,1,53536.822499999194,65.28880792682828,8.18052737450337,0.17,-0.35,-4.841821321303898,3.3926445220822465,-22.871447519446846,11.229304247038709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.083,-0.4532,0.88,0.95,0.38,0.4534,-0.0734,0.62,0.29,1.3728,0.2505,2022-12-23 11:19:00,2022-12-23 11:45:00
2022-12-21,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1671604140,1671605100,43334.1,43159.15,174.95,0.0,Wednesday,1,SPOT,0,SHORT,43204.0977,43392.7,43371.03295,43204.0977,43392.7,209.0,1,IT,43334.1,43159.15,1671604140,GAP_UP,6,43334.1,0.0,-0.11,-0.14,-0.14,-0.16,34.099999999998545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0.42,0.02,0.56,1,0.67,0.69,0.01,0.3,0.93,1,0.0,0.18,1,1,1,1,1,52349.17750000087,63.84046036585472,8.089281295331563,0.06,-0.52,-5.859658079592544,1.9044303395857383,-33.49813932656992,3.5383950422777084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1598,-0.711,0.79,0.89,0.46,0.555,-0.095,0.72,0.39,1.0564,0.2596,2022-12-21 11:59:00,2022-12-21 12:15:00
2022-12-20,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1671521040,1671521580,43085.8,43151.05,-65.25,-0.0,Tuesday,1,SPOT,0,SHORT,42956.5426,43147.6,43147.6,42956.5426,43147.6,154.0,1,IS,43085.8,43151.05,1671521040,BELOW_VA,8,43085.8,0.64,-0.12,-0.08,-0.09,-0.07,-14.19999999999709,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0.69,0.01,0.3,1,1.0,0.3,0.65,0.05,0.66,-1,0.0,0.51,0,1,1,1,1,85917.92000000176,104.77795121951434,10.363271684173979,0.22,-0.16,-4.112970397712589,4.8413208490399295,-16.503927309717117,22.866719573998736,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0656,-0.3531,0.88,0.96,0.5,0.5518,-0.0518,0.68,0.42,1.8684,0.4271,2022-12-20 12:54:00,2022-12-20 13:03:00
2022-12-20,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1671522240,1671526080,43091.3,43174.6,-83.3,-0.0,Tuesday,1,SPOT,0,SHORT,42962.0261,43174.4,43174.4,42962.0261,43174.4,134.0,1,IS,43091.3,43174.6,1671522240,BELOW_VA,8,43091.3,0.67,-0.12,-0.08,-0.09,-0.06,-8.69999999999709,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0.69,0.01,0.3,1,1.0,0.3,0.65,0.05,0.66,-1,0.0,0.51,0,1,1,1,1,88271.82500000153,107.64856707317259,10.50427442758432,0.24,-0.15,-4.092922044516788,5.117105000240061,-16.343425231699005,25.546110813153003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0811,-0.4273,0.89,0.96,0.48,0.5431,-0.0631,0.69,0.39,1.5715,0.3764,2022-12-20 13:14:00,2022-12-20 14:18:00
2022-12-19,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1671427440,1671430140,43366.25,43429.55,-63.3,-0.0,Monday,1,SPOT,0,SHORT,43236.15125,43417.35,43417.35,43236.15125,43417.35,274.0,1,IS,43366.25,43429.55,1671427440,INSIDE_VA,4,43366.25,0.33,0.05,0.11,0.09,0.18,-33.75,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.3,0.65,0.05,-1,0.42,0.01,0.24,0.75,0.3,-1,-0.0027,-1.44,0,1,0,0,0,52941.96624999675,64.5633734756058,8.13495284635971,0.23,0.2,3.6496254334743226,3.904578153225203,12.99489346796355,14.873883467944912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0274,-0.0446,0.92,0.92,0.67,0.6773,-0.0073,0.79,0.56,2.4128,0.6286,2022-12-19 10:54:00,2022-12-19 11:39:00
2022-12-19,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1671431340,1671435000,43394.8,43262.05,132.75,-0.0,Monday,1,SPOT,0,SHORT,43264.615600000005,43438.5,43438.5,43264.615600000005,43438.5,209.0,1,IT,43394.8,43262.05,1671431340,INSIDE_VA,6,43394.8,0.29,0.05,0.09,0.06,0.18,-5.19999999999709,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.3,0.65,0.05,-1,0.42,0.01,0.24,0.75,0.3,-1,-0.0027,-1.44,0,1,0,0,0,61041.19874999641,74.44048628048343,8.73507289251186,0.22,0.19,3.7952926395008957,4.058876093188474,14.052923140926513,16.07265867303115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.007,-0.2474,0.97,0.99,0.57,0.6051,-0.0351,0.82,0.39,0.5391,0.1333,2022-12-19 11:59:00,2022-12-19 13:00:00
2022-12-19,BANKNIFTY,PriceBreakEMADownward,SIG_3,1,-1,1671438540,1671439560,43328.25,43382.4,-54.15,-0.0,Monday,1,SPOT,0,SHORT,43198.26525,43363.1,43363.1,43198.26525,43363.1,89.0,1,IS,43328.25,43382.4,1671438540,INSIDE_VA,10,43328.25,0.47,0.05,0.03,0.03,0.04,28.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.3,0.65,0.05,-1,0.42,0.01,0.24,0.75,0.3,-1,-0.0027,-1.44,0,1,0,0,0,89497.04124999653,109.14273323170309,10.576923066870425,0.33,0.06,2.6829620719253837,6.037646678601695,7.022717540868437,35.56407552744399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0769,-0.0683,1.0,0.99,0.53,0.5549,-0.0249,0.77,0.34,0.5534,0.1066,2022-12-19 13:59:00,2022-12-19 14:16:00
2022-12-16,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1671170640,1671173940,43212.6,43300.45,-87.85,-0.0,Friday,1,SPOT,0,SHORT,43082.9622,43288.15,43288.15,43082.9622,43288.15,234.0,1,IS,43212.6,43300.45,1671170640,GAP_DOWN,5,43212.6,0.33,-0.25,-0.13,-0.12,-0.15,12.599999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0.24,0.75,-1,0.18,0.15,0.45,0.4,0.81,-1,-0.0011,-1.57,1,1,1,1,1,148871.46374999842,181.55056554877856,13.641456289102644,0.07,0.01,1.0381348352432054,3.569812632482429,1.0514379864833534,12.432743640030367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0023,-0.2365,0.97,0.99,0.55,0.5859,-0.0359,0.76,0.41,0.44,0.0452,2022-12-16 11:34:00,2022-12-16 12:29:00
2022-12-15,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1671079140,1671085080,44060.45,43927.7,132.75,0.0,Thursday,1,SPOT,0,SHORT,43928.26865,44120.6,44098.569774999996,43928.26865,44120.6,300.0,1,IT,44060.45,43927.7,1671079140,GAP_DOWN,2,44060.45,0.0,0.01,0.0,-0.05,0.19,-39.55000000000291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0.15,0.45,0.4,-1,0.0,0.12,0.32,0.56,0.0,1,0.0022,0.26,1,0,0,1,0,15794.537500001166,19.261631097562397,4.443328918165013,0.0,0.22,2.1062800442961307,0.0,4.328210365853765,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2022-12-15 10:09:00,2022-12-15 11:48:00
2022-12-15,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1671080640,1671085200,44053.6,43920.55,133.05,0.0,Thursday,1,SPOT,0,SHORT,43921.4392,44090.5,44068.4732,43921.4392,44090.5,294.0,1,IT,44053.6,43920.55,1671080640,GAP_DOWN,3,44053.6,1.0,-0.02,0.01,-0.05,0.17,-46.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0.15,0.45,0.4,-1,0.0,0.12,0.32,0.56,0.0,1,0.0022,0.26,1,0,0,1,0,21178.807500001232,25.827814024391746,5.145241430195627,0.1,0.09,1.5513273829538803,1.5927268496665885,2.347918682051254,2.474906163559859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1033,-0.6431,0.89,0.95,0.31,0.4133,-0.1033,0.67,0.15,0.749,-0.0009,2022-12-15 10:34:00,2022-12-15 11:50:00
2022-12-14,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1670995740,1670996160,44056.25,44096.9,-40.65,0.0,Wednesday,1,SPOT,0,SHORT,43924.08125,44094.45,44094.45,43924.08125,44094.45,269.0,1,IS,44056.25,44096.9,1670995740,GAP_UP,4,44056.25,1.0,0.0,0.01,0.02,-0.04,-43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.12,0.32,0.56,1,0.0,0.2,0.18,0.62,0.0,1,0.0006,0.54,1,0,0,1,0,11284.798750000144,13.761949695122127,3.7557953135787607,0.0,0.13,1.34829811707197,0.0,1.7735685975607993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0916,-0.0131,0.94,0.92,0.46,0.4757,-0.0157,0.72,0.23,0.5243,0.0153,2022-12-14 10:59:00,2022-12-14 11:06:00
2022-12-14,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1670997840,1670999760,44099.8,44134.45,-34.65,0.0,Wednesday,1,SPOT,0,SHORT,43967.5006,44127.1,44127.1,43967.5006,44127.1,234.0,1,IS,44099.8,44134.45,1670997840,GAP_UP,5,44099.8,0.67,0.0,0.04,0.05,0.0,-0.19999999999708962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.12,0.32,0.56,1,0.0,0.2,0.18,0.62,0.0,1,0.0006,0.54,1,0,0,1,0,14731.697500000333,17.96548475609797,4.291226150530919,0.0,0.33,2.4751830740371616,0.0,5.977103658536638,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0375,-0.2058,0.98,0.98,0.47,0.52,-0.05,0.76,0.28,0.631,0.094,2022-12-14 11:34:00,2022-12-14 12:06:00
2022-12-14,BANKNIFTY,PriceBreakEMADownward,SIG_3,1,-1,1670999040,1670999760,44107.45,44134.45,-27.0,0.0,Wednesday,1,SPOT,0,SHORT,43975.127649999995,44126.2,44126.2,43975.127649999995,44126.2,214.0,1,IS,44107.45,44134.45,1670999040,GAP_UP,6,44107.45,0.57,0.0,0.03,0.04,0.0,7.44999999999709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.12,0.32,0.56,1,0.0,0.2,0.18,0.62,0.0,1,0.0006,0.54,1,0,0,1,0,14926.922500000335,18.20356402439065,4.31956631214297,0.0,0.34,2.5239973256721284,0.0,6.215182926829324,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0258,-0.3369,0.94,0.98,0.46,0.5203,-0.0603,0.73,0.31,0.55,0.0398,2022-12-14 11:54:00,2022-12-14 12:06:00
