day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,open_type,tpo,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,pattern_time,pattern_price,strength,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2021-11-12,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1636697700,1636698600,17963.7,17968.15,4.45,-0.0,Friday,1,17999.6274,17945.7363,15,1,0,0,1636697700,True,0,GAP_UP,6,0.5,-0.08,-0.02,-0.03,0.03,-36.29999999999927,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.51,0.02,0.47,-1,0.33,0.4,0.34,0.26,0.39,1,0.0,-0.47,0,1,1,0,1,[1636697460],"[[17962.1, 17963.7, 17953.7, 17963.7]]",100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0679,-0.3761,0.86,0.93,0.41,0.4736,-0.0636,0.62,0.32,1.7082,0.3279,2021-11-12 11:45:00
2021-11-12,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1636698300,1636699200,17968.2,17965.15,-3.05,-0.0,Friday,1,18004.1364,17950.2318,15,1,0,0,1636698300,True,0,GAP_UP,6,0.57,-0.08,0.02,0.0,0.09,-31.799999999999272,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.51,0.02,0.47,-1,0.33,0.4,0.34,0.26,0.39,1,0.0,-0.47,0,1,1,0,1,[1636698060],"[[17956.3, 17968.9, 17956.3, 17968.2]]",200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0998,-0.4558,0.82,0.91,0.41,0.479,-0.069,0.62,0.34,1.8277,0.3411,2021-11-12 11:55:00
2021-09-24,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1632462600,1632463500,17900.6,17899.9,-0.7,0.0,Friday,1,17936.4012,17882.699399999998,15,1,0,0,1632462600,True,0,GAP_UP,5,1.0,-0.14,-0.0,-0.02,0.06,0.5999999999985448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12,0.09,0.79,1,0.0,0.28,0.34,0.38,0.0,-1,0.0034,1.43,0,0,0,0,0,[1632462360],"[[17910.95, 17916.35, 17892.4, 17900.6]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346,-0.3013,0.83,0.87,0.41,0.4608,-0.0508,0.64,0.28,1.5105,0.2978,2021-09-24 11:20:00
2021-09-24,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1632472800,1632473700,17840.95,17844.65,3.7,-0.0,Friday,1,17876.6319,17823.10905,15,1,0,0,1632472800,True,0,GAP_UP,10,0.75,-0.14,-0.05,-0.04,-0.07,40.95000000000073,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.12,0.09,0.79,1,0.0,0.28,0.34,0.38,0.0,-1,0.0034,1.43,0,0,0,0,0,[1632472560],"[[17846.15, 17846.75, 17827.7, 17840.95]]",100,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0765,-0.4858,0.9,0.96,0.4,0.4755,-0.0755,0.69,0.27,0.6747,0.0468,2021-09-24 14:10:00
2021-09-17,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1631857800,1631858400,17738.25,17714.75,-23.5,0.0,Friday,1,17773.7265,17720.51175,15,1,-1,0,1631857800,True,0,GAP_UP,5,0.2,0.14,0.06,0.06,0.06,38.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.13,0.66,1,0.17,0.01,0.1,0.89,0.15,1,0.0004,0.96,1,0,0,1,0,[1631857560],"[[17756.45, 17756.55, 17733.1, 17738.25]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2042,-0.8473,0.77,0.88,0.54,0.662,-0.122,0.85,0.48,1.082,0.3539,2021-09-17 11:20:00
2021-09-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1630646100,1630647000,17239.05,17260.3,21.25,-0.0,Friday,1,17273.5281,17221.81095,15,1,0,0,1630646100,True,0,GAP_UP,4,1.0,0.05,-0.15,-0.11,-0.25,39.04999999999927,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.19,0.06,0.75,1,0.89,0.02,0.24,0.74,0.97,-1,0.0,0.69,1,1,1,1,1,[1630645860],"[[17273.05, 17273.05, 17238.3, 17239.05]]",100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1658,0.1061,0.99,0.96,0.57,0.5805,-0.0105,0.85,0.31,0.6257,0.1825,2021-09-03 10:45:00
2021-09-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1630647300,1630648200,17241.95,17251.75,9.8,-0.0,Friday,1,17276.4339,17224.70805,15,1,0,0,1630647300,True,0,GAP_UP,4,0.25,0.05,-0.12,-0.09,-0.22,41.95000000000073,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.19,0.06,0.75,1,0.89,0.02,0.24,0.74,0.97,-1,0.0,0.69,1,1,1,1,1,[1630647060],"[[17258.75, 17259.95, 17237.95, 17241.95]]",100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0246,-0.2224,0.98,1.0,0.57,0.6092,-0.0392,0.83,0.39,0.5957,0.1707,2021-09-03 11:05:00
2021-09-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1630647900,1630648800,17235.15,17228.55,-6.6,-0.0,Friday,1,17269.620300000002,17217.91485,15,1,0,0,1630647900,True,0,GAP_UP,5,0.25,0.05,-0.12,-0.1,-0.19,35.150000000001455,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.19,0.06,0.75,1,0.89,0.02,0.24,0.74,0.97,-1,0.0,0.69,1,1,1,1,1,[1630647660],"[[17239.5, 17240.9, 17225.5, 17235.15]]",100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.045,-0.427,0.94,0.99,0.56,0.6251,-0.0651,0.84,0.41,0.6621,0.203,2021-09-03 11:15:00
2021-09-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1630648800,1630649700,17228.55,17229.3,0.75,-0.0,Friday,1,17263.0071,17211.32145,15,1,0,0,1630648800,True,0,GAP_UP,5,0.2,0.05,-0.12,-0.1,-0.19,28.549999999999272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.19,0.06,0.75,1,0.89,0.02,0.24,0.74,0.97,-1,0.0,0.69,1,1,1,1,1,[1630648560],"[[17238.3, 17239.0, 17220.15, 17228.55]]",100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481,-0.4346,0.94,0.98,0.53,0.604,-0.074,0.81,0.39,0.6618,0.1768,2021-09-03 11:30:00
2021-09-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1630649400,1630650180,17216.05,17251.4,35.35,-0.0,Friday,1,17250.4821,17198.83395,15,1,1,0,1630649400,True,0,GAP_UP,5,0.17,0.05,-0.13,-0.1,-0.2,16.049999999999272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.19,0.06,0.75,1,0.89,0.02,0.24,0.74,0.97,-1,0.0,0.69,1,1,1,1,1,[1630649160],"[[17229.4, 17229.55, 17212.2, 17216.05]]",100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,-0.5486,0.91,0.97,0.52,0.6002,-0.0802,0.82,0.38,0.7167,0.1948,2021-09-03 11:40:00
2021-09-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1630650000,1630650900,17241.05,17260.55,19.5,-0.0,Friday,1,17275.5321,17223.80895,15,1,0,0,1630650000,True,0,GAP_UP,6,0.14,0.05,-0.07,-0.06,-0.07,41.04999999999927,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.19,0.06,0.75,1,0.89,0.02,0.24,0.74,0.97,-1,0.0,0.69,1,1,1,1,1,[1630649760],"[[17229.15, 17242.95, 17223.65, 17241.05]]",200,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,-0.5186,0.91,0.97,0.51,0.5898,-0.0798,0.79,0.39,0.6864,0.1704,2021-09-03 11:50:00
2021-08-20,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1629433800,1629433980,16475.95,16457.45,-18.5,0.0,Friday,1,16508.9019,16459.47405,15,1,-1,0,1629433800,True,0,GAP_DOWN,2,0.0,0.23,0.0,0.25,0.17,-24.049999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0.06,0.84,-1,0.56,0.37,0.17,0.46,0.7,1,0.0038,-0.08,1,0,1,1,1,[1629433560],"[[16493.45, 16498.0, 16475.95, 16475.95]]",100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2021-08-20 10:00:00
2021-08-20,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1629440700,1629441600,16455.8,16469.4,13.6,0.0,Friday,1,16488.7116,16439.3442,15,1,0,0,1629440700,True,0,GAP_DOWN,6,1.0,0.08,0.0,0.04,-0.11,-44.20000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0.06,0.84,-1,0.56,0.37,0.17,0.46,0.7,1,0.0038,-0.08,1,0,1,1,1,[1629440460],"[[16464.0, 16469.7, 16455.0, 16455.8]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585,-0.0536,0.98,0.96,0.53,0.5531,-0.0231,0.73,0.37,0.3606,-0.0373,2021-08-20 11:55:00
2021-08-20,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1629444000,1629444420,16462.05,16441.15,-20.9,0.0,Friday,1,16494.9741,16445.58795,15,1,-1,0,1629444000,True,0,GAP_DOWN,8,1.0,0.08,0.01,0.03,-0.05,-37.95000000000073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0.06,0.84,-1,0.56,0.37,0.17,0.46,0.7,1,0.0038,-0.08,1,0,1,1,1,[1629443760],"[[16472.4, 16473.45, 16461.2, 16462.05]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409,-0.1074,0.99,0.99,0.48,0.511,-0.031,0.68,0.34,0.3717,-0.0742,2021-08-20 12:50:00
2021-08-20,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1629447900,1629448800,16435.6,16448.0,12.4,0.0,Friday,1,16468.4712,16419.164399999998,15,1,0,0,1629447900,True,0,GAP_DOWN,10,1.0,0.08,-0.03,-0.0,-0.09,35.599999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0.06,0.84,-1,0.56,0.37,0.17,0.46,0.7,1,0.0038,-0.08,1,0,1,1,1,[1629447660],"[[16450.05, 16451.05, 16430.75, 16435.6]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476,-0.0947,0.99,0.99,0.49,0.5186,-0.0286,0.69,0.34,0.3896,-0.0503,2021-08-20 13:55:00
2021-08-13,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1628841900,1628842800,16487.45,16494.05,6.6,-0.0,Friday,1,16520.4249,16470.96255,15,1,0,0,1628841900,True,0,GAP_UP,9,0.07,0.2,0.1,0.07,0.18,-12.549999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.19,0.16,0.65,1,0.59,0.64,0.06,0.3,0.29,-1,0.0,0.75,1,0,0,1,0,[1628841660],"[[16486.35, 16492.0, 16484.8, 16487.45]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1381,-0.6356,0.84,0.93,0.43,0.5174,-0.0874,0.7,0.34,1.1912,0.2638,2021-08-13 13:35:00
2021-08-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1628229600,1628229960,16276.4,16259.85,-16.55,0.0,Friday,1,16308.9528,16260.123599999999,15,1,-1,0,1628229600,True,0,INSIDE_VA,5,0.4,0.09,-0.03,-0.03,-0.03,-23.600000000000364,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0.5,0.44,0.06,-1,0.57,0.17,0.33,0.5,0.66,1,0.0,0.2,1,0,1,1,1,[1628229360],"[[16283.1, 16285.2, 16272.75, 16276.4]]",100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014,-0.2403,0.91,0.93,0.45,0.4965,-0.0465,0.7,0.29,0.4547,-0.0397,2021-08-06 11:30:00
2021-07-30,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1627620600,1627621500,15803.9,15801.5,-2.4,0.0,Friday,1,15835.5078,15788.096099999999,15,1,0,0,1627620600,True,0,INSIDE_VA,3,1.0,0.27,0.18,0.19,0.15,3.899999999999636,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.31,0.41,0.28,1,0.37,0.79,0.02,0.19,0.12,-1,0.0,0.86,1,0,0,1,0,[1627620360],"[[15815.9, 15817.7, 15801.15, 15803.9]]",100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3356,-1.207,0.54,0.68,0.49,0.652,-0.162,0.82,0.48,1.3219,0.3593,2021-07-30 10:20:00
2021-07-30,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1627621200,1627622100,15807.55,15802.95,-4.6,0.0,Friday,1,15839.1651,15791.74245,15,1,0,0,1627621200,True,0,INSIDE_VA,3,1.0,0.27,0.17,0.17,0.2,7.549999999999272,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.31,0.41,0.28,1,0.37,0.79,0.02,0.19,0.12,-1,0.0,0.86,1,0,0,1,0,[1627620960],"[[15807.85, 15809.9, 15803.85, 15807.55]]",100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1793,-0.8463,0.83,0.92,0.46,0.5802,-0.1202,0.81,0.35,0.7942,0.1676,2021-07-30 10:30:00
2021-07-30,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1627624500,1627625400,15804.0,15804.4,0.4,0.0,Friday,1,15835.608,15788.196,15,1,0,0,1627624500,True,0,INSIDE_VA,5,1.0,0.27,0.11,0.1,0.14,4.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.31,0.41,0.28,1,0.37,0.79,0.02,0.19,0.12,-1,0.0,0.86,1,0,0,1,0,[1627624260],"[[15802.85, 15806.75, 15800.25, 15804.0]]",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1722,-0.8688,0.88,0.96,0.39,0.5176,-0.1276,0.8,0.23,0.7791,0.0992,2021-07-30 11:25:00
2021-07-30,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1627637700,1627637940,15785.05,15761.85,-23.2,0.0,Friday,1,15816.6201,15769.264949999999,15,1,-1,0,1627637700,True,0,INSIDE_VA,12,0.75,0.27,0.02,0.03,0.01,-14.950000000000728,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.31,0.41,0.28,1,0.37,0.79,0.02,0.19,0.12,-1,0.0,0.86,1,0,0,1,0,[1627637460],"[[15785.85, 15785.95, 15767.95, 15785.05]]",100,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0711,-0.5101,0.94,0.99,0.47,0.5522,-0.0822,0.78,0.33,0.7065,0.1357,2021-07-30 15:05:00
2021-07-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1627014000,1627014360,15802.75,15839.65,36.9,-0.0,Friday,1,15834.3555,15786.94725,15,1,1,0,1627014000,True,0,GAP_UP,2,0.0,-0.22,0.0,-0.18,-0.33,2.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.09,0.07,0.84,1,0.02,0.31,0.16,0.53,0.01,-1,0.0005,1.1,1,0,0,0,0,[1627013760],"[[15786.9, 15805.25, 15776.15, 15802.75]]",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2021-07-23 09:50:00
2021-07-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1627014300,1627015200,15832.85,15827.7,-5.15,-0.0,Friday,1,15864.5157,15817.01715,15,1,0,0,1627014300,True,0,GAP_UP,2,0.0,-0.07,0.0,-0.03,-0.17,32.850000000000364,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.09,0.07,0.84,1,0.02,0.31,0.16,0.53,0.01,-1,0.0005,1.1,1,0,0,0,0,[1627014060],"[[15802.0, 15833.25, 15802.0, 15832.85]]",200,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2021-07-23 09:55:00
2021-07-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1627016700,1627016940,15838.85,15820.5,-18.35,-0.0,Friday,1,15870.5277,15823.01115,15,1,-1,0,1627016700,True,0,GAP_UP,3,1.0,-0.02,-0.02,-0.03,0.0,38.850000000000364,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.09,0.07,0.84,1,0.02,0.31,0.16,0.53,0.01,-1,0.0005,1.1,1,0,0,0,0,[1627016460],"[[15843.9, 15844.75, 15837.45, 15838.85]]",100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0391,-0.384,0.94,0.98,0.4,0.456,-0.056,0.67,0.24,0.5967,0.0022,2021-07-23 10:35:00
2021-07-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1627017900,1627018800,15810.45,15844.8,34.35,-0.0,Friday,1,15842.0709,15794.63955,15,1,1,0,1627017900,True,0,GAP_UP,4,1.0,-0.02,-0.13,-0.1,-0.21,10.450000000000728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.09,0.07,0.84,1,0.02,0.31,0.16,0.53,0.01,-1,0.0005,1.1,1,0,0,0,0,[1627017660],"[[15810.45, 15810.85, 15797.3, 15810.45]]",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647,-0.1192,0.98,0.97,0.45,0.5008,-0.0508,0.72,0.28,0.5921,0.0559,2021-07-23 10:55:00
2021-07-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1627018200,1627019100,15822.35,15835.8,13.45,-0.0,Friday,1,15853.994700000001,15806.52765,15,1,0,0,1627018200,True,0,GAP_UP,4,1.0,-0.02,-0.04,-0.02,-0.07,22.350000000000364,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.09,0.07,0.84,1,0.02,0.31,0.16,0.53,0.01,-1,0.0005,1.1,1,0,0,0,0,[1627017960],"[[15809.85, 15830.3, 15809.4, 15822.35]]",200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1196,0.0693,0.98,0.95,0.48,0.4871,-0.0071,0.69,0.28,0.4936,0.01,2021-07-23 11:00:00
2021-07-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1627029900,1627030140,15892.95,15874.5,-18.45,0.0,Friday,1,15924.735900000001,15877.057050000001,15,1,-1,0,1627029900,True,0,GAP_UP,11,0.81,-0.02,0.04,0.03,0.1,-7.049999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.09,0.07,0.84,1,0.02,0.31,0.16,0.53,0.01,-1,0.0005,1.1,1,0,0,0,0,[1627029660],"[[15888.3, 15894.2, 15885.1, 15892.95]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338,-0.3395,0.95,0.99,0.46,0.5175,-0.0575,0.71,0.33,0.457,-0.027,2021-07-23 14:15:00
2021-07-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1626411300,1626412200,15913.75,15937.75,24.0,-0.0,Friday,1,15945.5775,15897.83625,15,1,0,0,1626411300,True,0,GAP_UP,3,0.0,-0.06,-0.12,-0.09,-0.2,13.75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.18,0.33,0.49,1,0.23,0.39,0.28,0.33,0.2,1,0.0,0.51,1,0,1,1,0,[1626411060],"[[15924.05, 15924.05, 15906.75, 15913.75]]",100,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0326,-0.2331,0.92,0.93,0.55,0.5815,-0.0315,0.87,0.29,0.6629,0.1882,2021-07-16 10:25:00
2021-07-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1626411900,1626412800,15930.95,15938.1,7.15,0.0,Friday,1,15962.8119,15915.01905,15,1,0,0,1626411900,True,0,GAP_UP,3,1.0,-0.06,-0.02,-0.02,-0.04,30.950000000000728,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.18,0.33,0.49,1,0.23,0.39,0.28,0.33,0.2,1,0.0,0.51,1,0,1,1,0,[1626411660],"[[15923.1, 15938.45, 15923.1, 15930.95]]",200,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0155,-0.2696,0.89,0.92,0.58,0.6191,-0.0391,0.82,0.42,1.2146,0.4157,2021-07-16 10:35:00
2021-07-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1626413400,1626414300,15928.0,15938.75,10.75,0.0,Friday,1,15959.856,15912.072,15,1,0,0,1626413400,True,0,GAP_UP,4,1.0,-0.06,-0.04,-0.05,-0.04,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.18,0.33,0.49,1,0.23,0.39,0.28,0.33,0.2,1,0.0,0.51,1,0,1,1,0,[1626413160],"[[15937.25, 15938.5, 15923.9, 15928.0]]",100,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321,-0.3771,0.92,0.96,0.52,0.5762,-0.0562,0.82,0.33,0.6542,0.1569,2021-07-16 11:00:00
2021-07-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1626420300,1626421200,15910.5,15920.95,10.45,-0.0,Friday,1,15942.321,15894.5895,15,1,0,0,1626420300,True,0,GAP_UP,8,0.55,-0.06,-0.07,-0.05,-0.12,10.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0.18,0.33,0.49,1,0.23,0.39,0.28,0.33,0.2,1,0.0,0.51,1,0,1,1,0,[1626420060],"[[15913.65, 15915.5, 15909.6, 15910.5]]",100,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0398,-0.4282,0.95,0.99,0.45,0.5179,-0.0679,0.74,0.29,0.6768,0.0984,2021-07-16 12:55:00
2021-07-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1626421200,1626422100,15920.95,15916.0,-4.95,-0.0,Friday,1,15952.7919,15905.029050000001,15,1,0,0,1626421200,True,0,GAP_UP,8,0.5,-0.06,-0.03,-0.04,-0.02,20.950000000000728,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0.18,0.33,0.49,1,0.23,0.39,0.28,0.33,0.2,1,0.0,0.51,1,0,1,1,0,[1626420960],"[[15906.2, 15921.6, 15905.25, 15920.95]]",200,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0296,-0.3866,0.96,0.99,0.44,0.5019,-0.0619,0.73,0.28,0.6584,0.0783,2021-07-16 13:10:00
2021-07-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1626423900,1626424800,15895.85,15886.25,-9.6,-0.0,Friday,1,15927.6417,15879.95415,15,1,0,0,1626423900,True,0,GAP_UP,10,0.4,-0.06,-0.08,-0.08,-0.09,-4.149999999999636,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0.18,0.33,0.49,1,0.23,0.39,0.28,0.33,0.2,1,0.0,0.51,1,0,1,1,0,[1626423660],"[[15900.0, 15900.7, 15889.5, 15895.85]]",100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203,-0.3804,0.96,0.99,0.44,0.5074,-0.0674,0.74,0.27,0.6727,0.0891,2021-07-16 13:55:00
