day,symbol,strategy,trade_id,leg,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,spot_stop_loss_rolling,instr_target,instr_stop_loss,duration,quantity,exit_type,spot_entry_price,spot_exit_price,trigger_time,open_type,tpo,spot,candles_in_range,price_location,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,pattern_price,call_volume_scale,put_volume_scale,sum_call_volume,sum_put_volume,call_volume_scale_day,put_volume_scale_day,pcr_minus_1,regime,market_entrant,call_entrant,put_entrant,transition,roll_near_vol_pcr,roll_far_vol_pcr,roll_vol_spread_pcr,put_pos_price_pct,call_pos_price_pct,call_vol_spread,put_vol_spread,total_vol_spread,total_profit,call_profit,put_profit,day_total_profit,day_call_profit,day_put_profit,near_put_oi_share,far_put_oi_share,near_call_oi_share,far_call_oi_share,put_oi_spread,call_oi_spread,near_call_volume_share_per_oi,near_put_volume_share_per_oi,far_call_volume_share_per_oi,far_put_volume_share_per_oi,pattern_location,pattern_height,strength,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read,exit_time_read
2024-02-12,NIFTY_21700_PE,PutBuy,SIG_1,4,1,1707719700,1707722400,164.4,168.1,3.7,-0.0,Monday,4,21700_PE,0,SHORT,,,,246.60000000000002,134.80800000000002,45,1,TC,21641.0,21635.0,1707719700,,6,21641.0,0.62,1.1695906432748537,-0.36,-0.12,-0.09,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,[21641.0],2.31,3.97,4248800,7305900,2.37,3.89,-0.25,call_buildup,0.005,0.003,0.001,0.0,2.55,0.89,1.03,0.8,0.5,0.87,1.43,1.41,0.02,0.38,-0.47,0.02,0.38,-0.47,0.136,0.226,0.07,0.495,-0.09,-0.425,1.409,2.446,0.536,1.013,1.1695906432748537,0,1,0.0092,-0.2086,0.92,0.95,0.54,0.5744,-0.0344,0.73,0.42,1.684,0.4466,2024-02-12 12:05:00,2024-02-12 12:50:00
2024-02-12,NIFTY_21700_PE,PutBuy,SIG_2,1,1,1707722820,1707724260,178.65,196.05,17.4,-0.0,Monday,1,21700_PE,0,SHORT,,,,232.245,146.49300000000002,45,1,EC,21624.1,21600.5,1707722820,,8,21624.1,0.45,0.8968609865470878,-0.36,-0.1,-0.07,-0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,[21624.1],1.12,2.44,2062650,4498550,1.16,2.4,-0.28,put_covering,-0.003,0.0,-0.002,-0.002,3.84,0.96,-0.1,0.8,0.3,0.39,0.88,1.01,-0.05,0.35,-0.6,-0.05,0.35,-0.6,0.135,0.222,0.079,0.495,-0.087,-0.416,0.882,2.342,0.491,1.464,0.8968609865470878,0,1,0.0538,-0.3668,0.89,0.95,0.51,0.5698,-0.0598,0.74,0.39,1.393,0.3835,2024-02-12 12:57:00,2024-02-12 13:21:00
2024-02-12,NIFTY_21700_PE,PutBuy,SIG_2,2,1,1707722820,1707724260,178.65,196.05,17.4,-0.0,Monday,2,21700_PE,0,SHORT,,,,214.38,146.49300000000002,45,1,EC,21624.1,21600.5,1707722820,,8,21624.1,0.45,0.8968609865470878,-0.36,-0.1,-0.07,-0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,[21624.1],1.12,2.44,2062650,4498550,1.16,2.4,-0.28,put_covering,-0.003,0.0,-0.002,-0.002,3.84,0.96,-0.1,0.8,0.3,0.39,0.88,1.01,-0.05,0.35,-0.6,-0.05,0.35,-0.6,0.135,0.222,0.079,0.495,-0.087,-0.416,0.882,2.342,0.491,1.464,0.8968609865470878,0,1,0.0538,-0.3668,0.89,0.95,0.51,0.5698,-0.0598,0.74,0.39,1.393,0.3835,2024-02-12 12:57:00,2024-02-12 13:21:00
2024-02-12,NIFTY_21700_PE,PutBuy,SIG_2,3,1,1707722820,1707723000,178.65,199.65,21.0,-0.0,Monday,3,21700_PE,0,SHORT,,,,196.51500000000001,146.49300000000002,45,1,IT,21624.1,21599.7,1707722820,,8,21624.1,0.45,0.8968609865470878,-0.36,-0.1,-0.07,-0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,[21624.1],1.12,2.44,2062650,4498550,1.16,2.4,-0.28,put_covering,-0.003,0.0,-0.002,-0.002,3.84,0.96,-0.1,0.8,0.3,0.39,0.88,1.01,-0.05,0.35,-0.6,-0.05,0.35,-0.6,0.135,0.222,0.079,0.495,-0.087,-0.416,0.882,2.342,0.491,1.464,0.8968609865470878,0,1,0.0538,-0.3668,0.89,0.95,0.51,0.5698,-0.0598,0.74,0.39,1.393,0.3835,2024-02-12 12:57:00,2024-02-12 13:00:00
2024-02-12,NIFTY_21700_PE,PutBuy,SIG_2,4,1,1707722820,1707724260,178.65,196.05,17.4,-0.0,Monday,4,21700_PE,0,SHORT,,,,267.975,146.49300000000002,45,1,EC,21624.1,21600.5,1707722820,,8,21624.1,0.45,0.8968609865470878,-0.36,-0.1,-0.07,-0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,[21624.1],1.12,2.44,2062650,4498550,1.16,2.4,-0.28,put_covering,-0.003,0.0,-0.002,-0.002,3.84,0.96,-0.1,0.8,0.3,0.39,0.88,1.01,-0.05,0.35,-0.6,-0.05,0.35,-0.6,0.135,0.222,0.079,0.495,-0.087,-0.416,0.882,2.342,0.491,1.464,0.8968609865470878,0,1,0.0538,-0.3668,0.89,0.95,0.51,0.5698,-0.0598,0.74,0.39,1.393,0.3835,2024-02-12 12:57:00,2024-02-12 13:21:00
2024-02-09,NIFTY_21700_PE,PutBuy,SIG_1,1,1,1707456840,1707458760,212.85,173.6,-39.25,0.0,Friday,1,21700_PE,0,SHORT,,,,276.705,174.537,45,1,IS,21640.15,21685.4,1707456840,,4,21640.15,1.0,0.9090909090909038,0.05,-0.09,-0.05,-0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21640.15],1.5,2.93,2559450,4993700,1.38,2.53,-0.23,call_buildup,0.007,0.007,-0.0,0.0,2.66,1.06,-0.51,1.0,0.1,1.08,1.63,1.67,-0.06,0.2,-0.28,-0.06,0.2,-0.28,0.145,0.2,0.068,0.49,-0.055,-0.422,1.545,2.66,0.47,1.027,0.9090909090909038,0,1,-0.1713,0.1553,0.99,0.95,0.43,0.4416,-0.0116,0.69,0.2,0.5902,0.0292,2024-02-09 11:04:00,2024-02-09 11:36:00
2024-02-09,NIFTY_21700_PE,PutBuy,SIG_1,2,1,1707456840,1707458760,212.85,173.6,-39.25,0.0,Friday,2,21700_PE,0,SHORT,,,,255.42,174.537,45,1,IS,21640.15,21685.4,1707456840,,4,21640.15,1.0,0.9090909090909038,0.05,-0.09,-0.05,-0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21640.15],1.5,2.93,2559450,4993700,1.38,2.53,-0.23,call_buildup,0.007,0.007,-0.0,0.0,2.66,1.06,-0.51,1.0,0.1,1.08,1.63,1.67,-0.06,0.2,-0.28,-0.06,0.2,-0.28,0.145,0.2,0.068,0.49,-0.055,-0.422,1.545,2.66,0.47,1.027,0.9090909090909038,0,1,-0.1713,0.1553,0.99,0.95,0.43,0.4416,-0.0116,0.69,0.2,0.5902,0.0292,2024-02-09 11:04:00,2024-02-09 11:36:00
2024-02-09,NIFTY_21700_PE,PutBuy,SIG_1,3,1,1707456840,1707458760,212.85,173.6,-39.25,0.0,Friday,3,21700_PE,0,SHORT,,,,234.13500000000002,174.537,45,1,IS,21640.15,21685.4,1707456840,,4,21640.15,1.0,0.9090909090909038,0.05,-0.09,-0.05,-0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21640.15],1.5,2.93,2559450,4993700,1.38,2.53,-0.23,call_buildup,0.007,0.007,-0.0,0.0,2.66,1.06,-0.51,1.0,0.1,1.08,1.63,1.67,-0.06,0.2,-0.28,-0.06,0.2,-0.28,0.145,0.2,0.068,0.49,-0.055,-0.422,1.545,2.66,0.47,1.027,0.9090909090909038,0,1,-0.1713,0.1553,0.99,0.95,0.43,0.4416,-0.0116,0.69,0.2,0.5902,0.0292,2024-02-09 11:04:00,2024-02-09 11:36:00
2024-02-09,NIFTY_21700_PE,PutBuy,SIG_1,4,1,1707456840,1707458760,212.85,173.6,-39.25,0.0,Friday,4,21700_PE,0,SHORT,,,,319.275,174.537,45,1,IS,21640.15,21685.4,1707456840,,4,21640.15,1.0,0.9090909090909038,0.05,-0.09,-0.05,-0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21640.15],1.5,2.93,2559450,4993700,1.38,2.53,-0.23,call_buildup,0.007,0.007,-0.0,0.0,2.66,1.06,-0.51,1.0,0.1,1.08,1.63,1.67,-0.06,0.2,-0.28,-0.06,0.2,-0.28,0.145,0.2,0.068,0.49,-0.055,-0.422,1.545,2.66,0.47,1.027,0.9090909090909038,0,1,-0.1713,0.1553,0.99,0.95,0.43,0.4416,-0.0116,0.69,0.2,0.5902,0.0292,2024-02-09 11:04:00,2024-02-09 11:36:00
2024-02-08,NIFTY_21900_PE,PutBuy,SIG_1,1,1,1707370020,1707370200,90.0,104.15,14.15,-0.0,Thursday,1,21900_PE,0,SHORT,,,,117.0,73.80000000000001,45,1,EC,21849.2,21829.85,1707370020,,4,21849.2,0.33,0.9708737864077666,-0.14,-0.11,-0.06,-0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[21849.2],2.16,3.68,23938400,40778950,1.8,2.9,-0.25,both_build_up,0.018,0.008,0.009,0.0,1.53,1.12,-1.52,0.8,0.1,1.18,1.71,1.63,0.02,0.6,-1.45,0.02,0.6,-1.45,0.154,0.244,0.09,0.477,-0.089,-0.388,1.647,2.547,0.464,0.839,0.9708737864077666,0,1,0.0157,-0.3534,0.96,0.98,0.43,0.4952,-0.0652,0.71,0.28,0.6473,0.0662,2024-02-08 10:57:00,2024-02-08 11:00:00
2024-02-08,NIFTY_21900_PE,PutBuy,SIG_1,2,1,1707370020,1707370200,90.0,104.15,14.15,-0.0,Thursday,2,21900_PE,0,SHORT,,,,108.0,73.80000000000001,45,1,EC,21849.2,21829.85,1707370020,,4,21849.2,0.33,0.9708737864077666,-0.14,-0.11,-0.06,-0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[21849.2],2.16,3.68,23938400,40778950,1.8,2.9,-0.25,both_build_up,0.018,0.008,0.009,0.0,1.53,1.12,-1.52,0.8,0.1,1.18,1.71,1.63,0.02,0.6,-1.45,0.02,0.6,-1.45,0.154,0.244,0.09,0.477,-0.089,-0.388,1.647,2.547,0.464,0.839,0.9708737864077666,0,1,0.0157,-0.3534,0.96,0.98,0.43,0.4952,-0.0652,0.71,0.28,0.6473,0.0662,2024-02-08 10:57:00,2024-02-08 11:00:00
2024-02-08,NIFTY_21900_PE,PutBuy,SIG_1,3,1,1707370020,1707370140,90.0,104.3,14.3,-0.0,Thursday,3,21900_PE,0,SHORT,,,,99.00000000000001,73.80000000000001,45,1,IT,21849.2,21830.65,1707370020,,4,21849.2,0.33,0.9708737864077666,-0.14,-0.11,-0.06,-0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[21849.2],2.16,3.68,23938400,40778950,1.8,2.9,-0.25,both_build_up,0.018,0.008,0.009,0.0,1.53,1.12,-1.52,0.8,0.1,1.18,1.71,1.63,0.02,0.6,-1.45,0.02,0.6,-1.45,0.154,0.244,0.09,0.477,-0.089,-0.388,1.647,2.547,0.464,0.839,0.9708737864077666,0,1,0.0157,-0.3534,0.96,0.98,0.43,0.4952,-0.0652,0.71,0.28,0.6473,0.0662,2024-02-08 10:57:00,2024-02-08 10:59:00
2024-02-08,NIFTY_21900_PE,PutBuy,SIG_1,4,1,1707370020,1707370200,90.0,104.15,14.15,-0.0,Thursday,4,21900_PE,0,SHORT,,,,135.0,73.80000000000001,45,1,EC,21849.2,21829.85,1707370020,,4,21849.2,0.33,0.9708737864077666,-0.14,-0.11,-0.06,-0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[21849.2],2.16,3.68,23938400,40778950,1.8,2.9,-0.25,both_build_up,0.018,0.008,0.009,0.0,1.53,1.12,-1.52,0.8,0.1,1.18,1.71,1.63,0.02,0.6,-1.45,0.02,0.6,-1.45,0.154,0.244,0.09,0.477,-0.089,-0.388,1.647,2.547,0.464,0.839,0.9708737864077666,0,1,0.0157,-0.3534,0.96,0.98,0.43,0.4952,-0.0652,0.71,0.28,0.6473,0.0662,2024-02-08 10:57:00,2024-02-08 11:00:00
2024-02-08,NIFTY_21800_PE,PutBuy,SIG_2,1,1,1707381900,1707382080,102.9,80.3,-22.6,0.0,Thursday,1,21800_PE,0,SHORT,,,,133.77,84.37800000000001,45,1,IS,21720.7,21739.75,1707381900,,11,21720.7,0.06,0.6644518272425293,-0.14,-0.09,-0.08,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21720.7],2.93,4.42,32398400,48907500,2.79,4.03,-0.37,both_covering,-0.039,-0.002,-0.036,-0.034,2.19,0.66,5.97,0.75,0.2,1.0,2.46,1.74,-0.22,0.83,-3.4,-0.22,0.83,-3.4,0.159,0.19,0.174,0.437,-0.031,-0.262,1.365,3.036,0.364,0.572,0.6644518272425293,0,1,0.0351,-0.3203,0.95,0.99,0.43,0.4824,-0.0524,0.65,0.32,1.2524,0.2713,2024-02-08 14:15:00,2024-02-08 14:18:00
2024-02-08,NIFTY_21800_PE,PutBuy,SIG_2,2,1,1707381900,1707382080,102.9,80.3,-22.6,0.0,Thursday,2,21800_PE,0,SHORT,,,,123.48,84.37800000000001,45,1,IS,21720.7,21739.75,1707381900,,11,21720.7,0.06,0.6644518272425293,-0.14,-0.09,-0.08,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21720.7],2.93,4.42,32398400,48907500,2.79,4.03,-0.37,both_covering,-0.039,-0.002,-0.036,-0.034,2.19,0.66,5.97,0.75,0.2,1.0,2.46,1.74,-0.22,0.83,-3.4,-0.22,0.83,-3.4,0.159,0.19,0.174,0.437,-0.031,-0.262,1.365,3.036,0.364,0.572,0.6644518272425293,0,1,0.0351,-0.3203,0.95,0.99,0.43,0.4824,-0.0524,0.65,0.32,1.2524,0.2713,2024-02-08 14:15:00,2024-02-08 14:18:00
2024-02-08,NIFTY_21800_PE,PutBuy,SIG_2,3,1,1707381900,1707382080,102.9,80.3,-22.6,0.0,Thursday,3,21800_PE,0,SHORT,,,,113.19000000000001,84.37800000000001,45,1,IS,21720.7,21739.75,1707381900,,11,21720.7,0.06,0.6644518272425293,-0.14,-0.09,-0.08,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21720.7],2.93,4.42,32398400,48907500,2.79,4.03,-0.37,both_covering,-0.039,-0.002,-0.036,-0.034,2.19,0.66,5.97,0.75,0.2,1.0,2.46,1.74,-0.22,0.83,-3.4,-0.22,0.83,-3.4,0.159,0.19,0.174,0.437,-0.031,-0.262,1.365,3.036,0.364,0.572,0.6644518272425293,0,1,0.0351,-0.3203,0.95,0.99,0.43,0.4824,-0.0524,0.65,0.32,1.2524,0.2713,2024-02-08 14:15:00,2024-02-08 14:18:00
2024-02-08,NIFTY_21800_PE,PutBuy,SIG_2,4,1,1707381900,1707382080,102.9,80.3,-22.6,0.0,Thursday,4,21800_PE,0,SHORT,,,,154.35000000000002,84.37800000000001,45,1,IS,21720.7,21739.75,1707381900,,11,21720.7,0.06,0.6644518272425293,-0.14,-0.09,-0.08,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21720.7],2.93,4.42,32398400,48907500,2.79,4.03,-0.37,both_covering,-0.039,-0.002,-0.036,-0.034,2.19,0.66,5.97,0.75,0.2,1.0,2.46,1.74,-0.22,0.83,-3.4,-0.22,0.83,-3.4,0.159,0.19,0.174,0.437,-0.031,-0.262,1.365,3.036,0.364,0.572,0.6644518272425293,0,1,0.0351,-0.3203,0.95,0.99,0.43,0.4824,-0.0524,0.65,0.32,1.2524,0.2713,2024-02-08 14:15:00,2024-02-08 14:18:00
2024-02-08,NIFTY_21800_PE,PutBuy,SIG_3,1,1,1707382620,1707383460,106.55,126.2,19.65,0.0,Thursday,1,21800_PE,0,SHORT,,,,138.51500000000001,87.37100000000001,45,1,EC,21713.3,21686.45,1707382620,,11,21713.3,0.06,0.31948881789137795,-0.14,-0.1,-0.08,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21713.3],2.16,3.97,23926850,43929950,1.98,3.51,-0.36,call_to_put_trans,0.002,-0.009,0.012,0.021,1.76,0.91,-140.83,0.6,0.1,1.35,2.21,1.86,-0.21,0.84,-3.44,-0.21,0.84,-3.44,0.164,0.19,0.182,0.425,-0.025,-0.242,1.523,2.991,0.174,0.781,0.31948881789137795,0,1,0.0321,-0.2944,0.95,0.99,0.43,0.4776,-0.0476,0.63,0.33,1.4506,0.3064,2024-02-08 14:27:00,2024-02-08 14:41:00
2024-02-08,NIFTY_21800_PE,PutBuy,SIG_3,2,1,1707382620,1707383280,106.55,129.7,23.15,0.0,Thursday,2,21800_PE,0,SHORT,,,,127.85999999999999,87.37100000000001,45,1,IT,21713.3,21682.8,1707382620,,11,21713.3,0.06,0.31948881789137795,-0.14,-0.1,-0.08,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21713.3],2.16,3.97,23926850,43929950,1.98,3.51,-0.36,call_to_put_trans,0.002,-0.009,0.012,0.021,1.76,0.91,-140.83,0.6,0.1,1.35,2.21,1.86,-0.21,0.84,-3.44,-0.21,0.84,-3.44,0.164,0.19,0.182,0.425,-0.025,-0.242,1.523,2.991,0.174,0.781,0.31948881789137795,0,1,0.0321,-0.2944,0.95,0.99,0.43,0.4776,-0.0476,0.63,0.33,1.4506,0.3064,2024-02-08 14:27:00,2024-02-08 14:38:00
2024-02-08,NIFTY_21800_PE,PutBuy,SIG_3,3,1,1707382620,1707383100,106.55,117.3,10.75,0.0,Thursday,3,21800_PE,0,SHORT,,,,117.20500000000001,87.37100000000001,45,1,IT,21713.3,21698.15,1707382620,,11,21713.3,0.06,0.31948881789137795,-0.14,-0.1,-0.08,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21713.3],2.16,3.97,23926850,43929950,1.98,3.51,-0.36,call_to_put_trans,0.002,-0.009,0.012,0.021,1.76,0.91,-140.83,0.6,0.1,1.35,2.21,1.86,-0.21,0.84,-3.44,-0.21,0.84,-3.44,0.164,0.19,0.182,0.425,-0.025,-0.242,1.523,2.991,0.174,0.781,0.31948881789137795,0,1,0.0321,-0.2944,0.95,0.99,0.43,0.4776,-0.0476,0.63,0.33,1.4506,0.3064,2024-02-08 14:27:00,2024-02-08 14:35:00
2024-02-08,NIFTY_21800_PE,PutBuy,SIG_3,4,1,1707382620,1707383460,106.55,126.2,19.65,0.0,Thursday,4,21800_PE,0,SHORT,,,,159.825,87.37100000000001,45,1,EC,21713.3,21686.45,1707382620,,11,21713.3,0.06,0.31948881789137795,-0.14,-0.1,-0.08,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[21713.3],2.16,3.97,23926850,43929950,1.98,3.51,-0.36,call_to_put_trans,0.002,-0.009,0.012,0.021,1.76,0.91,-140.83,0.6,0.1,1.35,2.21,1.86,-0.21,0.84,-3.44,-0.21,0.84,-3.44,0.164,0.19,0.182,0.425,-0.025,-0.242,1.523,2.991,0.174,0.781,0.31948881789137795,0,1,0.0321,-0.2944,0.95,0.99,0.43,0.4776,-0.0476,0.63,0.33,1.4506,0.3064,2024-02-08 14:27:00,2024-02-08 14:41:00
